STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y45T64,From 45 to 64 years,M,Male,DT,Deaths,2023-W41,,22,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y45T64,From 45 to 64 years,M,Male,DT,Deaths,2023-W42,,19,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y45T64,From 45 to 64 years,M,Male,DT,Deaths,2023-W43,,19,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y45T64,From 45 to 64 years,M,Male,DT,Deaths,2023-W44,,12,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y45T64,From 45 to 64 years,M,Male,DT,Deaths,2023-W45,,11,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y45T64,From 45 to 64 years,M,Male,DT,Deaths,2023-W46,,11,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y45T64,From 45 to 64 years,M,Male,DT,Deaths,2023-W47,,9,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y45T64,From 45 to 64 years,M,Male,DT,Deaths,2023-W48,,14,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y45T64,From 45 to 64 years,M,Male,DT,Deaths,2023-W49,,14,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y45T64,From 45 to 64 years,M,Male,DT,Deaths,2023-W50,,10,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y45T64,From 45 to 64 years,M,Male,DT,Deaths,2023-W51,,12,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y45T64,From 45 to 64 years,M,Male,DT,Deaths,2023-W52,,9,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W01,,394,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W02,,523,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W03,,411,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W04,,327,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W05,,269,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W06,,238,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W07,,228,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W08,,218,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W09,,265,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W10,,288,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W11,,287,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W12,,325,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W13,,339,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W14,,279,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W15,,284,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W16,,316,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W17,,251,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W18,,186,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W19,,182,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W20,,183,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W21,,156,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W22,,112,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W23,,114,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W24,,96,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W25,,86,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W26,,70,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W27,,57,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W28,,45,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W29,,40,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W30,,38,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W31,,39,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W32,,82,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W33,,83,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W34,,137,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W35,,97,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W36,,149,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W37,,146,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W38,,176,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W39,,143,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W40,,167,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W41,,214,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W42,,184,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W43,,200,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W44,,199,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W45,,176,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W46,,154,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W47,,106,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W48,,105,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W49,,107,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W50,,140,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W51,,166,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,GBR,United Kingdom,W,Weekly,MCVD19,Mortality due to COVID-19,Y_GE65,65 years or over,M,Male,DT,Deaths,2023-W52,,120,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W06,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W09,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W10,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W11,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W12,,2.6,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W13,,2.3,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W14,,8,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W15,,4,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W16,,1.7,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W17,,2.9,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W18,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W19,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W20,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W21,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W22,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W23,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W24,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W25,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W26,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W27,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W28,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W29,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W30,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W31,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W32,,0,,A,Normal value,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_MORTALITY@DF_MORTALITY_COVID(1.0),COVID-19 mortality by week,I,ISL,Iceland,W,Weekly,MCVD19,Mortality due to COVID-19,_T,Total,_T,Total,PT_DT,Percentage of deaths,2020-W33,,0,,A,Normal value,0,Units
